"startdate","category","A0","B0","enddate","D0","E0","F0","pres","knownDate","presparty"
1955-08-04,"Eisenhower",76,11,1955-08-09,93,64,75,"Eisenhower",1955-08-11,"R"
1955-07-14,"Eisenhower",72,18,1955-07-19,93,57,76,"Eisenhower",1955-07-21,"R"
1955-06-24,"Eisenhower",67,15,1955-06-29,87,52,68,"Eisenhower",1955-07-01,"R"
1955-06-03,"Eisenhower",70,16,1955-06-08,92,54,76,"Eisenhower",1955-06-10,"R"
1955-05-12,"Eisenhower",68,16,1955-05-17,90,52,69,"Eisenhower",1955-05-19,"R"
1955-04-14,"Eisenhower",70,14,1955-04-19,89,58,68,"Eisenhower",1955-04-21,"R"
1955-03-24,"Eisenhower",66,21,1955-03-29,87,50,69,"Eisenhower",1955-03-31,"R"
1955-03-03,"Eisenhower",71,17,1955-03-08,89,54,74,"Eisenhower",1955-03-10,"R"
1955-02-10,"Eisenhower",73,15,1955-02-15,90,61,79,"Eisenhower",1955-02-17,"R"
1955-01-20,"Eisenhower",70,17,1955-01-25,92,53,71,"Eisenhower",1955-01-27,"R"
1954-12-31,"Eisenhower",70,18,1955-01-05,86,58,74,"Eisenhower",1955-01-07,"R"
1954-12-02,"Eisenhower",69,23,1954-12-07,89,54,68,"Eisenhower",1954-12-09,"R"
1954-11-11,"Eisenhower",57,23,1954-11-16,85,41,58,"Eisenhower",1954-11-18,"R"
1954-10-15,"Eisenhower",61,26,1954-10-20,88,45,71,"Eisenhower",1954-10-22,"R"
1954-09-16,"Eisenhower",66,21,1954-09-21,89,48,71,"Eisenhower",1954-09-23,"R"
1954-08-26,"Eisenhower",63,24,1954-08-31,87,46,67,"Eisenhower",1954-09-02,"R"
1954-08-05,"Eisenhower",67,19,1954-08-10,91,51,69,"Eisenhower",1954-08-12,"R"
1954-07-16,"Eisenhower",75,20,1954-07-21,92,61,79,"Eisenhower",1954-07-23,"R"
1954-07-02,"Eisenhower",65,21,1954-07-07,84,51,66,"Eisenhower",1954-07-09,"R"
1954-06-12,"Eisenhower",62,24,1954-06-17,82,46,67,"Eisenhower",1954-06-19,"R"
1954-05-21,"Eisenhower",61,24,1954-05-26,83,45,61,"Eisenhower",1954-05-28,"R"
1954-05-02,"Eisenhower",60,22,1954-05-07,86,42,62,"Eisenhower",1954-05-09,"R"
1954-04-08,"Eisenhower",68,21,1954-04-13,91,50,73,"Eisenhower",1954-04-15,"R"
1954-03-19,"Eisenhower",66,22,1954-03-24,88,52,69,"Eisenhower",1954-03-26,"R"
1954-02-25,"Eisenhower",67,21,1954-03-02,88,52,69,"Eisenhower",1954-03-04,"R"
1954-01-28,"Eisenhower",70,17,1954-02-02,90,54,75,"Eisenhower",1954-02-04,"R"
1954-01-09,"Eisenhower",71,19,1954-01-14,92,55,74,"Eisenhower",1954-01-16,"R"
1953-12-11,"Eisenhower",69,22,1953-12-16,91,54,66,"Eisenhower",1953-12-18,"R"
1953-11-19,"Eisenhower",59,25,1953-11-24,84,42,62,"Eisenhower",1953-11-26,"R"
1953-11-01,"Eisenhower",61,26,1953-11-05,84,44,65,"Eisenhower",1953-11-07,"R"
1953-10-09,"Eisenhower",65,19,1953-10-14,89,49,64,"Eisenhower",1953-10-16,"R"
1953-09-12,"Eisenhower",61,20,1953-09-17,84,48,60,"Eisenhower",1953-09-19,"R"
1953-08-15,"Eisenhower",74,14,1953-08-20,90,60,75,"Eisenhower",1953-08-22,"R"
1953-07-25,"Eisenhower",73,13,1953-07-30,91,63,70,"Eisenhower",1953-08-01,"R"
1953-07-04,"Eisenhower",69,15,1953-07-09,87,56,68,"Eisenhower",1953-07-11,"R"
1953-05-09,"Eisenhower",74,10,1953-05-14,89,64,76,"Eisenhower",1953-05-16,"R"
1953-04-19,"Eisenhower",73,10,1953-04-24,87,64,72,"Eisenhower",1953-04-26,"R"
1953-03-28,"Eisenhower",74,8,1953-04-02,87,64,74,"Eisenhower",1953-04-04,"R"
1953-02-22,"Eisenhower",67,8,1953-02-27,85,57,68,"Eisenhower",1953-03-01,"R"
1953-02-01,"Eisenhower",68,7,1953-02-05,84,60,65,"Eisenhower",1953-02-07,"R"
1952-12-11,"Truman",32,56,1952-12-16,9,50,23,"Truman",1952-12-18,"D"
1952-10-09,"Truman",32,55,1952-10-14,8,50,23,"Truman",1952-10-16,"D"
1952-10-05,"Truman",31,57,1952-10-10,9,44,24,"Truman",1952-10-12,"D"
1952-10-03,"Truman",33,55,1952-10-08,10,50,23,"Truman",1952-10-10,"D"
1952-07-13,"Truman",29,59,1952-07-18,8,51,25,"Truman",1952-07-20,"D"
1952-06-15,"Truman",32,58,1952-06-20,9,48,31,"Truman",1952-06-22,"D"
1952-05-30,"Truman",31,59,1952-06-04,10,52,26,"Truman",1952-06-06,"D"
1952-05-11,"Truman",27,60,1952-05-16,7,46,27,"Truman",1952-05-18,"D"
1952-04-13,"Truman",28,59,1952-04-18,10,47,23,"Truman",1952-04-20,"D"
1952-02-09,"Truman",22,64,1952-02-14,5,44,18,"Truman",1952-02-16,"D"
1952-01-20,"Truman",25,62,1952-01-25,7,41,17,"Truman",1952-01-27,"D"
1952-01-06,"Truman",23,67,1952-01-11,5,42,20,"Truman",1952-01-13,"D"
